,name,strand,Assay title,ontology_curie,biosample_name,biosample_type,biosample_life_stage,transcription_factor,data_source,endedness,genetically_modified,nonzero_mean
916,EFO:0002067 TF ChIP-seq ETV6,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,ETV6,encode,single,False,0.9625654220581055
917,EFO:0002067 TF ChIP-seq FOSL1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,FOSL1,encode,single,False,1.1641149520874023
918,EFO:0002067 TF ChIP-seq FOSL1 stably expressing C-terminal eGFP-tagged FOSL1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,FOSL1,encode,single,True,0.6668928861618042
919,EFO:0002067 TF ChIP-seq FOXA3 genetically modified (insertion) using CRISPR targeting H. sapiens FOXA3,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,FOXA3,encode,paired,True,0.7465325593948364
920,EFO:0002067 TF ChIP-seq FOXJ2 stably expressing C-terminal eGFP-tagged FOXJ2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,FOXJ2,encode,single,True,0.7091917395591736
921,EFO:0002067 TF ChIP-seq FOXK2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,FOXK2,encode,paired,False,0.7183144092559814
922,EFO:0002067 TF ChIP-seq FOXM1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,FOXM1,encode,paired,False,0.8042746782302856
923,EFO:0002067 TF ChIP-seq FOXM1 genetically modified (insertion) using CRISPR targeting H. sapiens FOXM1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,FOXM1,encode,single,True,1.0309560298919678
924,EFO:0002067 TF ChIP-seq FOXP1 genetically modified (insertion) using CRISPR targeting H. sapiens FOXP1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,FOXP1,encode,single,True,0.7975869178771973
925,EFO:0002067 TF ChIP-seq GABPA stably expressing C-terminal eGFP-tagged GABPA,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,GABPA,encode,single,True,0.6643872261047363
926,EFO:0002067 TF ChIP-seq GABPB1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,GABPB1,encode,paired,False,0.6490437388420105
927,EFO:0002067 TF ChIP-seq GABPB1 genetically modified (insertion) using CRISPR targeting H. sapiens GABPB1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,GABPB1,encode,single,True,0.7636831402778625
928,EFO:0002067 TF ChIP-seq GATA1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,GATA1,encode,single,False,1.0354952812194824
929,EFO:0002067 TF ChIP-seq GATA2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,GATA2,encode,single,False,0.9373100399971008
930,EFO:0002067 TF ChIP-seq GATA2 genetically modified (insertion) using CRISPR targeting H. sapiens GATA2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,GATA2,encode,single,True,0.7242790460586548
931,EFO:0002067 TF ChIP-seq GATAD2A,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,GATAD2A,encode,paired,False,0.7230340242385864
932,EFO:0002067 TF ChIP-seq GATAD2B,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,GATAD2B,encode,paired,False,0.7301141619682312
933,EFO:0002067 TF ChIP-seq GMEB1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,GMEB1,encode,paired,False,0.6824285984039307
934,EFO:0002067 TF ChIP-seq GMEB1 genetically modified (insertion) using CRISPR targeting H. sapiens GMEB1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,GMEB1,encode,paired,True,0.7540484070777893
935,EFO:0002067 TF ChIP-seq GTF2E2 stably expressing C-terminal eGFP-tagged GTF2E2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,GTF2E2,encode,single,True,0.6712646484375
936,EFO:0002067 TF ChIP-seq GTF2F1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,GTF2F1,encode,paired,False,0.7162723541259766
937,EFO:0002067 TF ChIP-seq GTF2I genetically modified (insertion) using CRISPR targeting H. sapiens GTF2I,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,GTF2I,encode,paired,True,0.7511771321296692
938,EFO:0002067 TF ChIP-seq HCFC1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,HCFC1,encode,single,False,0.9511324167251587
939,EFO:0002067 TF ChIP-seq HDAC1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,HDAC1,encode,paired,False,0.7381196022033691
940,EFO:0002067 TF ChIP-seq HDAC2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,HDAC2,encode,paired,False,0.7467041611671448
941,EFO:0002067 TF ChIP-seq HDAC3,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,HDAC3,encode,paired,False,0.7150280475616455
942,EFO:0002067 TF ChIP-seq HDGF,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,HDGF,encode,paired,False,0.7410951852798462
943,EFO:0002067 TF ChIP-seq HES1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,HES1,encode,paired,False,0.7935094833374023
944,EFO:0002067 TF ChIP-seq HINFP stably expressing C-terminal eGFP-tagged HINFP,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,HINFP,encode,paired,True,0.763461172580719
945,EFO:0002067 TF ChIP-seq HLTF,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,HLTF,encode,paired,False,0.7460907101631165
946,EFO:0002067 TF ChIP-seq HMBOX1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,HMBOX1,encode,single,False,0.8168128132820129
947,EFO:0002067 TF ChIP-seq HMG20A genetically modified (insertion) using CRISPR targeting H. sapiens HMG20A,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,HMG20A,encode,single,True,0.7397764325141907
948,EFO:0002067 TF ChIP-seq HMGXB4 genetically modified (insertion) using CRISPR targeting H. sapiens HMGXB4,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,HMGXB4,encode,single,True,1.0159698724746704
949,EFO:0002067 TF ChIP-seq HNRNPL,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,HNRNPL,encode,single,False,1.0656288862228394
950,EFO:0002067 TF ChIP-seq ID3 stably expressing C-terminal eGFP-tagged ID3,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,ID3,encode,paired,True,0.730577290058136
951,EFO:0002067 TF ChIP-seq IKZF1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,IKZF1,encode,paired,False,0.72087162733078
952,EFO:0002067 TF ChIP-seq IRF1 stably expressing C-terminal eGFP-tagged IRF1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,IRF1,encode,paired,True,0.7621214389801025
953,EFO:0002067 TF ChIP-seq IRF2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,IRF2,encode,single,False,0.8517116904258728
954,EFO:0002067 TF ChIP-seq JUN,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,JUN,encode,single,False,1.085750699043274
955,EFO:0002067 TF ChIP-seq JUND,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,JUND,encode,single,False,0.9986217021942139
956,EFO:0002067 TF ChIP-seq JUND stably expressing JUND,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,JUND,encode,single,True,0.7568706274032593
957,EFO:0002067 TF ChIP-seq KAT7 genetically modified (insertion) using CRISPR targeting H. sapiens KAT7,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,KAT7,encode,single,True,0.7973722219467163
958,EFO:0002067 TF ChIP-seq KDM1A,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,KDM1A,encode,paired,False,0.6856185793876648
959,EFO:0002067 TF ChIP-seq KDM4B,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,KDM4B,encode,single,False,1.1400146484375
960,EFO:0002067 TF ChIP-seq KLF16,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,KLF16,encode,single,False,0.8529425263404846
961,EFO:0002067 TF ChIP-seq L3MBTL2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,L3MBTL2,encode,paired,False,0.7028407454490662
962,EFO:0002067 TF ChIP-seq LCOR genetically modified (insertion) using CRISPR targeting H. sapiens LCOR,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,LCOR,encode,single,True,0.8215567469596863
963,EFO:0002067 TF ChIP-seq LEF1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,LEF1,encode,paired,False,0.7407509088516235
964,EFO:0002067 TF ChIP-seq MAFF,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,MAFF,encode,single,False,0.9088340401649475
965,EFO:0002067 TF ChIP-seq MAFG stably expressing C-terminal eGFP-tagged MAFG,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,MAFG,encode,paired,True,0.7313457727432251
966,EFO:0002067 TF ChIP-seq MAFK,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,MAFK,encode,single,False,0.8063668012619019
967,EFO:0002067 TF ChIP-seq MAX,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,MAX,encode,single,False,1.3992334604263306
968,EFO:0002067 TF ChIP-seq MAX genetically modified (insertion) using CRISPR targeting H. sapiens MAX,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,MAX,encode,single,True,0.872469425201416
969,EFO:0002067 TF ChIP-seq MAZ,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,MAZ,encode,single,False,1.0348985195159912
970,EFO:0002067 TF ChIP-seq MAZ genetically modified (insertion) using CRISPR targeting H. sapiens MAZ,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,MAZ,encode,paired,True,0.735535204410553
971,EFO:0002067 TF ChIP-seq MBD2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,MBD2,encode,single,False,0.8956447839736938
972,EFO:0002067 TF ChIP-seq MCM5,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,MCM5,encode,paired,False,0.8113334774971008
973,EFO:0002067 TF ChIP-seq MEF2A,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,MEF2A,encode,single,False,0.9906611442565918
974,EFO:0002067 TF ChIP-seq MEF2D stably expressing C-terminal eGFP-tagged MEF2D,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,MEF2D,encode,paired,True,0.7657760381698608
975,EFO:0002067 TF ChIP-seq MEIS2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,MEIS2,encode,paired,False,0.7263625860214233
976,EFO:0002067 TF ChIP-seq MGA,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,MGA,encode,paired,False,0.6909405589103699
977,EFO:0002067 TF ChIP-seq MIER1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,MIER1,encode,paired,False,0.7461676597595215
978,EFO:0002067 TF ChIP-seq MITF,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,MITF,encode,single,False,0.9986672401428223
979,EFO:0002067 TF ChIP-seq MLLT1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,MLLT1,encode,paired,False,0.7123726010322571
980,EFO:0002067 TF ChIP-seq MNT,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,MNT,encode,paired,False,0.6763564944267273
981,EFO:0002067 TF ChIP-seq MTA1,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,MTA1,encode,paired,False,0.7559935450553894
982,EFO:0002067 TF ChIP-seq MTA2,.,TF ChIP-seq,EFO:0002067,K562,cell_line,adult,MTA2,encode,paired,False,0.7650761008262634
